"ID Pedido","Fecha Solicitud","ID Cliente","Nombre Cliente","Centro de Distribución","ID Distrito",Distrito,"Tipo Cliente","Tarifa por kg","Peso (kg)",Facturación,"Volumen (m3)","Fecha de Entrega","Días de Entrega","Status Orden","Tipo de pedido",Penalidad,"Beneficio Neto"
450077254,2023-01-24,C0000006,"Thorpe Dreigher McLennan",Lima,16,Ancon,Mayorista,3.29,57.68,189.77,0.4292,2023-01-26,2,"Entrega a tiempo",Grande,0,189.77
450007177,2023-01-25,C0000067,"Miles Loisi Lukock",Lima,45,"San Borja",Mayorista,2.70,82.25,222.08,0.5132,2023-01-26,1,"Entrega a tiempo",Grande,0,222.08
450007551,2023-01-25,C0000267,"Bryce Jahnisch Alderwick",Arequipa,69,Miraflores,Mayorista,4.15,114.13,473.64,0.4999,2023-01-26,1,"Entrega a tiempo",Grande,0,473.64
450019293,2023-01-25,C0000054,"Mia Tibalt Corkell",Lima,46,"San Isidro",Mayorista,4.12,24.51,100.98,0.1044,2023-01-27,2,"Entrega a tiempo",Grande,0,100.98
450021424,2023-01-25,C0000191,"Frank Delany Huckleby",Lima,43,Rimac,Mayorista,3.92,20.96,82.16,0.1195,2023-01-28,3,"Penalidad 5%",Grande,4.11,78.05
450031069,2023-01-25,C0000248,"Nydia Scotchmoor Le Moucheux",Lima,33,Lurigancho,Mayorista,3.08,61.38,189.05,0.3535,2023-01-26,1,"Entrega a tiempo",Grande,0,189.05
450032339,2023-01-25,C0000258,"Rudolph Armitage Lembcke",Arequipa,70,Mollebaya,Mayorista,5.24,107.33,562.41,0.8243,2023-01-27,2,"Entrega a tiempo",Grande,0,562.41
450061762,2023-01-25,C0000134,"Cassie Lippatt Axup",Lima,33,Lurigancho,Corporativo,3.08,14.92,45.95,0.2068,2023-01-27,2,"Entrega a tiempo",Mediano,0,45.95
450066263,2023-01-25,C0000187,"Jemmy Lorkin Imlach",Lima,37,Miraflores,Mayorista,2.90,30.68,88.97,0.1362,2023-01-26,1,"Entrega a tiempo",Grande,0,88.97
450071889,2023-01-25,C0000093,"Jonathon Lewry Berrisford",Lima,34,Lurin,Mayorista,2.80,42.01,117.63,0.2218,2023-01-27,2,"Entrega a tiempo",Grande,0,117.63
450000142,2023-01-26,C0000164,"Jocelin Tamburi McHenry",Lima,33,Lurigancho,Mayorista,3.08,62.96,193.92,0.2682,2023-01-28,2,"Entrega a tiempo",Grande,0,193.92
450009840,2023-01-26,C0000031,"Orion Dacke Cockarill",Lima,19,Breña,Mayorista,4.14,15.64,64.75,0.1107,2023-01-27,1,"Entrega a tiempo",Mediano,0,64.75
450014645,2023-01-26,C0000264,"Maynard Jannings Forrestill",Arequipa,68,"Mariano Melgar",Mayorista,5.02,116.50,584.83,0.5033,2023-01-27,1,"Entrega a tiempo",Grande,0,584.83
450021516,2023-01-26,C0000001,"Porty Stirgess Thorington",Lima,44,"San Bartolo",Mayorista,3.11,124.64,387.63,0.9573,2023-01-31,5,"Penalidad 10%",Grande,38.76,348.87
450054049,2023-01-26,C0000183,"Ivie Keslake Bortoloni",Lima,55,"Santiago De Surco",Mayorista,4.08,103.65,422.89,0.4540,2023-01-27,1,"Entrega a tiempo",Grande,0,422.89
450088344,2023-01-26,C0000208,"Trueman Langmaid Whaites",Lima,40,"Puente Piedra",Mayorista,3.83,21.72,83.19,0.1538,2023-01-27,1,"Entrega a tiempo",Grande,0,83.19
450015801,2023-01-27,C0000169,"Berthe Shackleton Wilber",Lima,24,Comas,Mayorista,4.01,33.50,134.34,0.2111,2023-01-30,3,"Penalidad 5%",Grande,6.72,127.62
450060600,2023-01-27,C0000035,"Hazlett Parsall Chartman",Lima,55,"Santiago De Surco",Mayorista,4.08,130.48,532.36,1.0177,2023-01-28,1,"Entrega a tiempo",Grande,0,532.36
450093151,2023-01-27,C0000129,"Salaidh Phinnessy Treweke",Lima,20,Carabayllo,Mayorista,3.99,93.11,371.51,0.5531,2023-01-29,2,"Entrega a tiempo",Grande,0,371.51
450019724,2023-01-28,C0000291,"Matthieu Dicken Challiner",Chiclayo,13,Reque,Mayorista,2.56,135.02,345.65,0.8263,2023-01-29,1,"Entrega a tiempo",Grande,0,345.65
450024811,2023-01-28,C0000246,"Anestassia Aldhouse Woodall",Lima,39,Pucusana,Mayorista,3.23,59.10,190.89,0.9532,2023-01-29,1,"Entrega a tiempo",Grande,0,190.89
450027395,2023-01-28,C0000272,"Matthiew MacQuaker Bourgeois",Arequipa,81,Socabaya,Mayorista,4.93,78.34,386.22,0.5452,2023-01-30,2,"Entrega a tiempo",Grande,0,386.22
450033796,2023-01-28,C0000272,"Matthiew MacQuaker Bourgeois",Arequipa,81,Socabaya,Mayorista,4.93,4.32,21.30,0.0246,2023-01-29,1,"Entrega a tiempo",Pequeño,0,21.30
450033814,2023-01-28,C0000020,"Wynn Stayt Wandrack",Lima,54,"Santa Rosa",Mayorista,3.07,85.25,261.72,0.4962,2023-01-29,1,"Entrega a tiempo",Grande,0,261.72
450043040,2023-01-28,C0000279,"Gabriella Greenhowe Southway",Chiclayo,10,Oyotun,Mayorista,2.89,53.63,154.99,0.2252,2023-01-30,2,"Entrega a tiempo",Grande,0,154.99
450051958,2023-01-28,C0000261,"Reagan Affron Hanner",Arequipa,59,"Alto Selva Alegre",Mayorista,4.96,45.50,225.68,0.3140,2023-01-31,3,"Penalidad 5%",Grande,11.28,214.40
450059340,2023-01-28,C0000246,"Anestassia Aldhouse Woodall",Lima,39,Pucusana,Mayorista,3.23,43.71,141.18,0.3252,2023-01-30,2,"Entrega a tiempo",Grande,0,141.18
450004384,2023-01-29,C0000083,"Marlin Miners Kinahan",Lima,55,"Santiago De Surco",Mayorista,4.08,135.90,554.47,0.9622,2023-01-31,2,"Entrega a tiempo",Grande,0,554.47
450041623,2023-01-29,C0000283,"Hanni Ruddiman Hamner",Chiclayo,5,"Jose Leonardo Ortiz",Mayorista,3.72,13.86,51.56,0.1081,2023-02-01,3,"Penalidad 5%",Mediano,2.58,48.98
450055671,2023-01-29,C0000171,"Jayson Matussevich Igonet",Lima,56,Surquillo,Mayorista,3.66,83.27,304.77,0.4896,2023-01-30,1,"Entrega a tiempo",Grande,0,304.77
450063035,2023-01-29,C0000262,"Murdock Hambribe Bramo",Arequipa,69,Miraflores,Mayorista,4.15,80.96,335.98,0.9093,2023-01-31,2,"Entrega a tiempo",Grande,0,335.98
450087469,2023-01-29,C0000045,"Marchelle Mayger Jacklings",Lima,46,"San Isidro",Mayorista,4.12,138.77,571.73,0.9408,2023-01-31,2,"Entrega a tiempo",Grande,0,571.73
450093613,2023-01-29,C0000181,"Guillaume Pitson Pierpoint",Lima,49,"San Luis",Mayorista,3.81,21.06,80.24,0.1301,2023-01-31,2,"Entrega a tiempo",Grande,0,80.24
450017642,2023-01-30,C0000271,"Etienne Stummeyer Jeayes",Arequipa,80,"Santa Rita De Siguas",Mayorista,4.59,97.86,449.18,0.5754,2023-01-31,1,"Entrega a tiempo",Grande,0,449.18
450018023,2023-01-30,C0000277,"Jesselyn OMullaney Selkirk",Chiclayo,12,Pimentel,Mayorista,4.00,119.77,479.08,0.5390,2023-02-01,2,"Entrega a tiempo",Grande,0,479.08
450025757,2023-01-30,C0000021,"Jeramie Callway DHooge",Lima,22,Chorrillos,Mayorista,4.48,31.72,142.11,0.2360,2023-02-01,2,"Entrega a tiempo",Grande,0,142.11
450026188,2023-01-30,C0000057,"Cal Stolle Danelut",Lima,22,Chorrillos,Mayorista,4.48,13.73,61.51,0.0684,2023-01-31,1,"Entrega a tiempo",Mediano,0,61.51
450034709,2023-01-30,C0000216,"Marv Jiggle Gristhwaite",Lima,28,"La Molina",Mayorista,4.14,130.03,538.32,0.9752,2023-02-01,2,"Entrega a tiempo",Grande,0,538.32
450047317,2023-01-30,C0000127,"Collen Fitzroy Minchinton",Lima,43,Rimac,Mayorista,3.92,30.54,119.72,0.2272,2023-01-31,1,"Entrega a tiempo",Grande,0,119.72
450063419,2023-01-30,C0000300,"Brice Kohnen Roj",Chiclayo,11,Picsi,Mayorista,2.90,99.63,288.93,0.5201,2023-01-31,1,"Entrega a tiempo",Grande,0,288.93
450065784,2023-01-30,C0000285,"Adair Chidley Pescod",Chiclayo,12,Pimentel,Mayorista,4.00,13.02,52.08,0.2018,2023-02-01,2,"Entrega a tiempo",Mediano,0,52.08
450076045,2023-01-30,C0000290,"Rochette Ricciardelli Georgeau",Chiclayo,10,Oyotun,Mayorista,2.89,4.77,13.79,0.0349,2023-02-01,2,"Entrega a tiempo",Pequeño,0,13.79
450078575,2023-01-30,C0000158,"Conny Tedridge Schirak",Lima,24,Comas,Mayorista,4.01,37.63,150.90,0.2710,2023-02-02,3,"Penalidad 5%",Grande,7.54,143.36
450080027,2023-01-30,C0000255,"Kelila Albertson Bauldry",Arequipa,59,"Alto Selva Alegre",Mayorista,4.96,145.34,720.89,0.7587,2023-02-01,2,"Entrega a tiempo",Grande,0,720.89
450080543,2023-01-30,C0000224,"Margaret Pattingson Polye",Lima,37,Miraflores,Mayorista,2.90,18.53,53.74,0.0900,2023-01-31,1,"Entrega a tiempo",Mediano,0,53.74
450087482,2023-01-30,C0000165,"Rivalee Borwick Spirritt",Lima,53,"Santa Maria Del Mar",Corporativo,3.81,64.11,244.26,0.4193,2023-02-01,2,"Entrega a tiempo",Grande,0,244.26
450029167,2023-01-31,C0000187,"Jemmy Lorkin Imlach",Lima,37,Miraflores,Mayorista,2.90,113.42,328.92,0.6329,2023-02-01,1,"Entrega a tiempo",Grande,0,328.92
450038366,2023-01-31,C0000188,"Haywood Hopkins Wombwell",Lima,41,"Punta Hermosa",Mayorista,2.59,48.86,126.55,0.3811,2023-02-01,1,"Entrega a tiempo",Grande,0,126.55
450045753,2023-01-31,C0000029,"Arvie Stealey Welchman",Lima,25,"El Agustino",Mayorista,3.17,76.51,242.54,0.5600,2023-02-02,2,"Entrega a tiempo",Grande,0,242.54
450049636,2023-01-31,C0000137,"Tomasine Musk Yurkin",Lima,58,"Villa Maria Del Triunfo",Mayorista,4.01,64.90,260.25,0.3661,2023-02-02,2,"Entrega a tiempo",Grande,0,260.25
450050439,2023-01-31,C0000278,"Ignace Bills Titt",Chiclayo,14,"Santa Rosa",Mayorista,3.96,30.02,118.88,0.1279,2023-02-03,3,"Penalidad 5%",Grande,5.94,112.94
450053535,2023-01-31,C0000184,"Lowell Macconachy Scryne",Lima,24,Comas,Mayorista,4.01,6.72,26.95,0.0334,2023-02-03,3,"Penalidad 5%",Mediano,1.35,25.60
450054259,2023-01-31,C0000062,"Rad Grimbaldeston Wildman",Lima,25,"El Agustino",Mayorista,3.17,142.98,453.25,0.7549,2023-02-02,2,"Entrega a tiempo",Grande,0,453.25
450085965,2023-01-31,C0000289,"Danell Gilder Casetti",Chiclayo,2,Chongoyape,Mayorista,4.32,113.81,491.66,0.5326,2023-02-01,1,"Entrega a tiempo",Grande,0,491.66
450093824,2023-01-31,C0000197,"Martica Bourgaize Melmore",Lima,43,Rimac,Corporativo,3.92,18.35,71.93,0.1057,2023-02-02,2,"Entrega a tiempo",Mediano,0,71.93
450018454,2023-02-01,C0000280,"Lalo Klulik Bassingham",Chiclayo,9,"Nueva Arica",Mayorista,4.66,63.12,294.14,0.3333,2023-02-02,1,"Entrega a tiempo",Grande,0,294.14
450044135,2023-02-01,C0000293,"Dori Willerson Laughlin",Chiclayo,4,"Eten Puerto",Mayorista,3.08,78.79,242.67,0.3545,2023-02-03,2,"Entrega a tiempo",Grande,0,242.67
450063735,2023-02-01,C0000106,"Lemar Eckert Jelk",Lima,18,Barranco,Corporativo,4.13,7.62,31.47,0.0320,2023-02-03,2,"Entrega a tiempo",Mediano,0,31.47
450077293,2023-02-01,C0000174,"Carolynn Crutchley Hearnah",Lima,44,"San Bartolo",Mayorista,3.11,93.52,290.85,0.4040,2023-02-02,1,"Entrega a tiempo",Grande,0,290.85
450086716,2023-02-01,C0000202,"Goldina Truggian Menhenitt",Lima,52,"Santa Anita",Mayorista,4.38,20.22,88.56,0.1043,2023-02-03,2,"Entrega a tiempo",Grande,0,88.56
450090872,2023-02-01,C0000070,"Duffy Taborre Gumm",Lima,17,Ate,Corporativo,3.89,25.99,101.10,0.1996,2023-02-02,1,"Entrega a tiempo",Grande,0,101.10
450007956,2023-02-02,C0000063,"Beatrisa Tapson Rapsey",Lima,45,"San Borja",Corporativo,2.70,73.35,198.05,0.5545,2023-02-04,2,"Entrega a tiempo",Grande,0,198.05
450008404,2023-02-02,C0000233,"Aubrette Di Giacomo Norwich",Lima,33,Lurigancho,Corporativo,3.08,61.70,190.04,0.4664,2023-02-03,1,"Entrega a tiempo",Grande,0,190.04
450033567,2023-02-02,C0000052,"Marcella Catcheside Eisikowitz",Lima,57,"Villa El Salvador",Mayorista,4.04,47.65,192.51,0.2287,2023-02-04,2,"Entrega a tiempo",Grande,0,192.51
450065803,2023-02-02,C0000059,"Curran Passey Harper",Lima,54,"Santa Rosa",Corporativo,3.07,32.94,101.13,0.2253,2023-02-04,2,"Entrega a tiempo",Grande,0,101.13
450025425,2023-02-03,C0000265,"Cicily Clipson Duff",Arequipa,74,Quequeña,Mayorista,5.05,61.95,312.85,0.5258,2023-02-04,1,"Entrega a tiempo",Grande,0,312.85
450060037,2023-02-03,C0000073,"Uta Bowater De Few",Lima,16,Ancon,Corporativo,3.29,18.64,61.33,0.1163,2023-02-04,1,"Entrega a tiempo",Mediano,0,61.33
450076536,2023-02-03,C0000245,"Augustine MacDowal Cargenven",Lima,24,Comas,Mayorista,4.01,30.89,123.87,0.1409,2023-02-04,1,"Entrega a tiempo",Grande,0,123.87
450082096,2023-02-03,C0000283,"Hanni Ruddiman Hamner",Chiclayo,5,"Jose Leonardo Ortiz",Mayorista,3.72,75.31,280.15,0.4835,2023-02-05,2,"Entrega a tiempo",Grande,0,280.15
450054065,2023-02-04,C0000290,"Rochette Ricciardelli Georgeau",Chiclayo,10,Oyotun,Mayorista,2.89,75.71,218.80,0.3634,2023-02-05,1,"Entrega a tiempo",Grande,0,218.80
450055871,2023-02-04,C0000091,"Dareen Sherrington Meaden",Lima,24,Comas,Corporativo,4.01,13.27,53.21,0.0700,2023-02-06,2,"Entrega a tiempo",Mediano,0,53.21
450067827,2023-02-04,C0000173,"Anders Faherty Gaffon",Lima,52,"Santa Anita",Mayorista,4.38,131.81,577.33,0.7829,2023-02-05,1,"Entrega a tiempo",Grande,0,577.33
450076638,2023-02-04,C0000256,"Saree Crassweller Grammer",Arequipa,69,Miraflores,Mayorista,4.15,77.52,321.71,0.5814,2023-02-05,1,"Entrega a tiempo",Grande,0,321.71
450081715,2023-02-04,C0000225,"Bill Bunt Baty",Lima,29,"La Victoria",Mayorista,4.09,45.82,187.40,0.3574,2023-02-05,1,"Entrega a tiempo",Grande,0,187.40
450010236,2023-02-05,C0000259,"Shae Nannetti Comusso",Arequipa,74,Quequeña,Mayorista,5.05,54.25,273.96,0.2702,2023-02-06,1,"Entrega a tiempo",Grande,0,273.96
450014192,2023-02-05,C0000178,"Iver Darridon Kinch",Lima,18,Barranco,Corporativo,4.13,87.90,363.03,0.4536,2023-02-07,2,"Entrega a tiempo",Grande,0,363.03
450026649,2023-02-05,C0000006,"Thorpe Dreigher McLennan",Lima,16,Ancon,Mayorista,3.29,45.91,151.04,0.5245,2023-02-07,2,"Entrega a tiempo",Grande,0,151.04
450046139,2023-02-05,C0000004,"Crawford Yurin Cope",Lima,20,Carabayllo,Mayorista,3.99,25.58,102.06,0.3782,2023-02-07,2,"Entrega a tiempo",Grande,0,102.06
450046722,2023-02-05,C0000275,"Tedman Flagg Ioselevich",Arequipa,87,Yura,Mayorista,4.82,60.18,290.07,0.9136,2023-02-06,1,"Entrega a tiempo",Grande,0,290.07
450047739,2023-02-05,C0000052,"Marcella Catcheside Eisikowitz",Lima,57,"Villa El Salvador",Mayorista,4.04,82.76,334.35,0.5164,2023-02-06,1,"Entrega a tiempo",Grande,0,334.35
450051443,2023-02-05,C0000259,"Shae Nannetti Comusso",Arequipa,74,Quequeña,Mayorista,5.05,40.38,203.92,0.2956,2023-02-07,2,"Entrega a tiempo",Grande,0,203.92
450061466,2023-02-05,C0000244,"Humfried Durand Buddock",Lima,47,"San Juan De Lurigancho",Mayorista,4.31,114.04,491.51,0.7321,2023-02-07,2,"Entrega a tiempo",Grande,0,491.51
450099606,2023-02-05,C0000217,"Baldwin Lovewell Roycraft",Lima,18,Barranco,Mayorista,4.13,131.40,542.68,0.8121,2023-02-06,1,"Entrega a tiempo",Grande,0,542.68
450006250,2023-02-06,C0000243,"Matelda Tyhurst Gowthrop",Lima,21,Chaclacayo,Mayorista,4.40,90.16,396.70,0.6762,2023-02-07,1,"Entrega a tiempo",Grande,0,396.70
450006468,2023-02-06,C0000073,"Uta Bowater De Few",Lima,16,Ancon,Corporativo,3.29,48.48,159.50,0.5984,2023-02-08,2,"Entrega a tiempo",Grande,0,159.50
450022144,2023-02-06,C0000131,"Wendy Dockrill Gaskill",Lima,25,"El Agustino",Mayorista,3.17,26.10,82.74,0.3977,2023-02-08,2,"Entrega a tiempo",Grande,0,82.74
450032490,2023-02-06,C0000181,"Guillaume Pitson Pierpoint",Lima,49,"San Luis",Mayorista,3.81,100.16,381.61,0.4447,2023-02-16,10,"Penalidad 10%",Grande,38.16,343.45
450034489,2023-02-06,C0000280,"Lalo Klulik Bassingham",Chiclayo,9,"Nueva Arica",Mayorista,4.66,96.05,447.59,0.5475,2023-02-07,1,"Entrega a tiempo",Grande,0,447.59
450040497,2023-02-06,C0000291,"Matthieu Dicken Challiner",Chiclayo,13,Reque,Mayorista,2.56,104.88,268.49,0.7929,2023-02-07,1,"Entrega a tiempo",Grande,0,268.49
450044064,2023-02-06,C0000147,"Hayyim Bather Shields",Lima,20,Carabayllo,Mayorista,3.99,77.38,308.75,0.4596,2023-02-08,2,"Entrega a tiempo",Grande,0,308.75
450080919,2023-02-06,C0000278,"Ignace Bills Titt",Chiclayo,14,"Santa Rosa",Mayorista,3.96,41.61,164.78,0.3096,2023-02-07,1,"Entrega a tiempo",Grande,0,164.78
450081211,2023-02-06,C0000227,"Carling Roycroft Byles",Lima,20,Carabayllo,Mayorista,3.99,66.44,265.10,0.3667,2023-02-08,2,"Entrega a tiempo",Grande,0,265.10
450094253,2023-02-06,C0000269,"Dilly Christou Jollie",Arequipa,68,"Mariano Melgar",Mayorista,5.02,38.38,192.67,0.2602,2023-02-09,3,"Penalidad 5%",Grande,9.63,183.04
450002557,2023-02-07,C0000218,"Jenifer Kerrich Sherrock",Lima,53,"Santa Maria Del Mar",Mayorista,3.81,83.48,318.06,0.5961,2023-02-09,2,"Entrega a tiempo",Grande,0,318.06
450014394,2023-02-07,C0000208,"Trueman Langmaid Whaites",Lima,40,"Puente Piedra",Mayorista,3.83,56.98,218.23,0.3282,2023-02-09,2,"Entrega a tiempo",Grande,0,218.23
450028529,2023-02-07,C0000006,"Thorpe Dreigher McLennan",Lima,16,Ancon,Mayorista,3.29,85.56,281.49,1.1083,2023-02-08,1,"Entrega a tiempo",Grande,0,281.49
450028774,2023-02-07,C0000292,"Lynn Pickworth Pappi",Chiclayo,8,Monsefu,Corporativo,3.67,15.28,56.08,0.1091,2023-02-10,3,"Penalidad 5%",Mediano,2.80,53.28
450042279,2023-02-07,C0000279,"Gabriella Greenhowe Southway",Chiclayo,10,Oyotun,Mayorista,2.89,19.14,55.31,0.1447,2023-02-09,2,"Entrega a tiempo",Mediano,0,55.31
450076744,2023-02-07,C0000061,"Euell Gossan Raynard",Lima,22,Chorrillos,Mayorista,4.48,29.62,132.70,0.2275,2023-02-09,2,"Entrega a tiempo",Grande,0,132.70
450005620,2023-02-08,C0000217,"Baldwin Lovewell Roycraft",Lima,18,Barranco,Mayorista,4.13,134.90,557.14,0.5909,2023-02-10,2,"Entrega a tiempo",Grande,0,557.14
450013837,2023-02-08,C0000280,"Lalo Klulik Bassingham",Chiclayo,9,"Nueva Arica",Mayorista,4.66,133.76,623.32,0.9229,2023-02-10,2,"Entrega a tiempo",Grande,0,623.32
450028729,2023-02-08,C0000295,"Randi Langfield Pates",Chiclayo,4,"Eten Puerto",Mayorista,3.08,68.32,210.43,0.4345,2023-02-09,1,"Entrega a tiempo",Grande,0,210.43
450068393,2023-02-08,C0000069,"Nate Francesc Faier",Lima,54,"Santa Rosa",Mayorista,3.07,30.38,93.27,0.2187,2023-02-11,3,"Penalidad 5%",Grande,4.66,88.61
450071825,2023-02-08,C0000034,"Dorelia Wickson Janikowski",Lima,41,"Punta Hermosa",Mayorista,2.59,43.69,113.16,0.2805,2023-02-09,1,"Entrega a tiempo",Grande,0,113.16
450077612,2023-02-08,C0000014,"Minor Rousel Brownlea",Lima,16,Ancon,Mayorista,3.29,79.30,260.90,0.4901,2023-02-10,2,"Entrega a tiempo",Grande,0,260.90
450079370,2023-02-08,C0000255,"Kelila Albertson Bauldry",Arequipa,59,"Alto Selva Alegre",Mayorista,4.96,25.84,128.17,0.1163,2023-02-10,2,"Entrega a tiempo",Grande,0,128.17
450083232,2023-02-08,C0000283,"Hanni Ruddiman Hamner",Chiclayo,5,"Jose Leonardo Ortiz",Mayorista,3.72,6.24,23.21,0.0322,2023-02-09,1,"Entrega a tiempo",Mediano,0,23.21
450019279,2023-02-09,C0000087,"Jens Penning Dmtrovic",Lima,47,"San Juan De Lurigancho",Mayorista,4.31,52.20,224.98,0.3320,2023-02-12,3,"Penalidad 5%",Grande,11.25,213.73
450025100,2023-02-09,C0000300,"Brice Kohnen Roj",Chiclayo,11,Picsi,Mayorista,2.90,92.74,268.95,0.5954,2023-02-10,1,"Entrega a tiempo",Grande,0,268.95
450037475,2023-02-09,C0000003,"Berkie Cousin Neathway",Lima,23,Cieneguilla,Corporativo,3.68,15.07,55.46,0.1157,2023-02-11,2,"Entrega a tiempo",Mediano,0,55.46
450062851,2023-02-09,C0000268,"Gilda Bodega Cast",Arequipa,86,Yarabamba,Mayorista,4.09,145.69,595.87,0.9703,2023-02-11,2,"Entrega a tiempo",Grande,0,595.87
450065207,2023-02-09,C0000112,"Clyde Kielt Foynes",Lima,28,"La Molina",Mayorista,4.14,69.64,288.31,0.4847,2023-02-11,2,"Entrega a tiempo",Grande,0,288.31
450081020,2023-02-09,C0000289,"Danell Gilder Casetti",Chiclayo,2,Chongoyape,Mayorista,4.32,131.04,566.09,0.9120,2023-02-10,1,"Entrega a tiempo",Grande,0,566.09
450090388,2023-02-09,C0000203,"Ellen Pawelczyk Duding",Lima,16,Ancon,Mayorista,3.29,142.75,469.65,0.7280,2023-02-11,2,"Entrega a tiempo",Grande,0,469.65
450004699,2023-02-10,C0000183,"Ivie Keslake Bortoloni",Lima,55,"Santiago De Surco",Mayorista,4.08,52.58,214.53,0.3975,2023-02-12,2,"Entrega a tiempo",Grande,0,214.53
450013061,2023-02-10,C0000165,"Rivalee Borwick Spirritt",Lima,53,"Santa Maria Del Mar",Corporativo,3.81,9.80,37.34,0.0500,2023-02-13,3,"Penalidad 5%",Mediano,1.87,35.47
450052289,2023-02-10,C0000163,"Micheal Suart Gai",Lima,22,Chorrillos,Mayorista,4.48,7.15,32.03,0.0903,2023-02-11,1,"Entrega a tiempo",Mediano,0,32.03
450052790,2023-02-10,C0000092,"Felicdad Lowres Winckworth",Lima,45,"San Borja",Mayorista,2.70,36.45,98.42,0.2100,2023-02-11,1,"Entrega a tiempo",Grande,0,98.42
450054154,2023-02-10,C0000014,"Minor Rousel Brownlea",Lima,16,Ancon,Mayorista,3.29,26.41,86.89,0.1965,2023-02-11,1,"Entrega a tiempo",Grande,0,86.89
450073108,2023-02-10,C0000300,"Brice Kohnen Roj",Chiclayo,11,Picsi,Mayorista,2.90,121.98,353.74,0.6806,2023-02-11,1,"Entrega a tiempo",Grande,0,353.74
450095406,2023-02-10,C0000267,"Bryce Jahnisch Alderwick",Arequipa,69,Miraflores,Mayorista,4.15,33.76,140.10,0.2107,2023-02-12,2,"Entrega a tiempo",Grande,0,140.10
450020487,2023-02-11,C0000259,"Shae Nannetti Comusso",Arequipa,74,Quequeña,Mayorista,5.05,87.35,441.12,0.3983,2023-02-12,1,"Entrega a tiempo",Grande,0,441.12
450007126,2023-02-12,C0000258,"Rudolph Armitage Lembcke",Arequipa,70,Mollebaya,Mayorista,5.24,99.54,521.59,0.7406,2023-02-14,2,"Entrega a tiempo",Grande,0,521.59
450077980,2023-02-12,C0000129,"Salaidh Phinnessy Treweke",Lima,20,Carabayllo,Mayorista,3.99,54.18,216.18,0.3186,2023-02-13,1,"Entrega a tiempo",Grande,0,216.18
450083142,2023-02-12,C0000048,"Hally Askell Scarisbrick",Lima,34,Lurin,Corporativo,2.80,92.56,259.17,0.5387,2023-02-13,1,"Entrega a tiempo",Grande,0,259.17
450032417,2023-02-13,C0000083,"Marlin Miners Kinahan",Lima,55,"Santiago De Surco",Mayorista,4.08,141.62,577.81,0.8327,2023-02-14,1,"Entrega a tiempo",Grande,0,577.81
450053295,2023-02-13,C0000267,"Bryce Jahnisch Alderwick",Arequipa,69,Miraflores,Mayorista,4.15,138.34,574.11,0.9213,2023-02-14,1,"Entrega a tiempo",Grande,0,574.11
450059888,2023-02-13,C0000262,"Murdock Hambribe Bramo",Arequipa,69,Miraflores,Mayorista,4.15,81.50,338.23,0.4156,2023-02-14,1,"Entrega a tiempo",Grande,0,338.23
450071491,2023-02-13,C0000262,"Murdock Hambribe Bramo",Arequipa,69,Miraflores,Mayorista,4.15,21.44,88.98,0.1170,2023-02-14,1,"Entrega a tiempo",Grande,0,88.98
450039780,2023-02-14,C0000274,"Dara Nickerson Foale",Arequipa,59,"Alto Selva Alegre",Mayorista,4.96,33.10,164.18,0.1648,2023-02-17,3,"Penalidad 5%",Grande,8.21,155.97
450042603,2023-02-14,C0000279,"Gabriella Greenhowe Southway",Chiclayo,10,Oyotun,Mayorista,2.89,110.39,319.03,0.5365,2023-02-15,1,"Entrega a tiempo",Grande,0,319.03
450064037,2023-02-14,C0000296,"Philly Camelin Spaight",Chiclayo,11,Picsi,Mayorista,2.90,103.88,301.25,0.5796,2023-02-15,1,"Entrega a tiempo",Grande,0,301.25
450070800,2023-02-14,C0000235,"Kelcie Burdge Rivaland",Lima,33,Lurigancho,Mayorista,3.08,57.79,177.99,0.3329,2023-02-16,2,"Entrega a tiempo",Grande,0,177.99
450075062,2023-02-14,C0000040,"Yevette Hinsche Fullagar",Lima,47,"San Juan De Lurigancho",Mayorista,4.31,72.45,312.26,0.5129,2023-02-15,1,"Entrega a tiempo",Grande,0,312.26
450097746,2023-02-14,C0000256,"Saree Crassweller Grammer",Arequipa,69,Miraflores,Mayorista,4.15,58.63,243.31,0.3096,2023-02-15,1,"Entrega a tiempo",Grande,0,243.31
450002179,2023-02-15,C0000201,"Tedra Skitt Miliffe",Lima,19,Breña,Mayorista,4.14,81.57,337.70,0.5530,2023-02-17,2,"Entrega a tiempo",Grande,0,337.70
450015808,2023-02-15,C0000221,"Gwenore Connew Cazereau",Lima,53,"Santa Maria Del Mar",Mayorista,3.81,56.92,216.87,0.3347,2023-02-16,1,"Entrega a tiempo",Grande,0,216.87
450026368,2023-02-15,C0000226,"Eugine Leaming Managh",Lima,18,Barranco,Mayorista,4.13,62.81,259.41,0.4108,2023-02-16,1,"Entrega a tiempo",Grande,0,259.41
450040056,2023-02-15,C0000268,"Gilda Bodega Cast",Arequipa,86,Yarabamba,Mayorista,4.09,13.04,53.33,0.0696,2023-02-17,2,"Entrega a tiempo",Mediano,0,53.33
450082315,2023-02-15,C0000120,"Yancy Davern Detoile",Lima,47,"San Juan De Lurigancho",Mayorista,4.31,129.12,556.51,0.9684,2023-02-16,1,"Entrega a tiempo",Grande,0,556.51
